ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,coordinates
SISR,closed,Brigadeiro Heliport,2523,SA,BR,BR-SP,SÃ£o Paulo,,,,"-46.669241, -23.584018"
SISS,small_airport,Fazenda Lagoa do Campo Airport,1542,SA,BR,BR-MS,Ribas Do Rio Pardo,SISS,,,"-53.4011116028, -20.384721756"
SISU,small_airport,Fazenda Pontal do Lagoa Airport,1264,SA,BR,BR-MS,Santa Rita Do Pardo,SISU,,,"-53.154998779296875, -20.8700008392334"
SISW,small_airport,Fazenda Mato Grosso Airport,1690,SA,BR,BR-MT,Campos de JÃºlio,SISW,,SISW,"-59.16278, -13.82278"
SISX,small_airport,Santa Terezinha Airport,361,SA,BR,BR-MS,Aquidauana,SISX,,,"-56.05611038208008, -19.377222061157227"
SISY,small_airport,Piraquara Airport,3212,SA,BR,BR-PR,Piraquara,SISY,,,"-49.143890380859375, -25.45138931274414"
SISZ,small_airport,Santa Felicidade Airport,821,SA,BR,BR-PA,Itaituba,SISZ,,,"-56.63972091674805, -5.575832843780518"
SITA,small_airport,Nossa Senhora da ConceiÃ§Ã£o Airport,958,SA,BR,BR-PA,Itaituba,SITA,,,"-56.16666793823242, -7.220277786254883"
SITB,small_airport,Fazenda Touro Branco Airport,951,SA,BR,BR-MS,NaviraÃ­,SITB,,,"-53.787498474121094, -23.01416778564453"
SITC,small_airport,Carmine Castaldo Airport,1889,SA,BR,BR-MT,TabaporÃ£,SITC,,,"-56.836666107177734, -11.30222225189209"
SITD,small_airport,Cara Preta Airport,155,SA,BR,BR-PA,Itaituba,SITD,,,"-57.48249816894531, -5.1061110496521"
SITE,heliport,TelefÃ´nica Heliport,2976,SA,BR,BR-SP,SÃ£o Paulo,SITE,,,"-46.641944885253906, -23.558889389038086"
SITF,small_airport,Fazenda DepÃ³sito Airport,365,SA,BR,BR-RR,Pacaraima,SITF,,,"-60.733299255371094, 4.108329772949219"
SITH,small_airport,Fazenda Itaipu Airport,1644,SA,BR,BR-GO,TurvelÃ¢ndia,SITH,,,"-50.388057708740234, -17.67361068725586"
SITI,closed,Madenorte Airport,132,SA,BR,BR-PA,Porto De Moz,SITI,,,"-52.914443969699995, -2.31888890266"
SITJ,small_airport,Fazenda SÃ£o Gabriel Airport,998,SA,BR,BR-MA,Balsas,SITJ,,,"-46.14444351196289, -7.490555763244629"
SITK,heliport,Jomarca Heliport,2592,SA,BR,BR-SP,Guarulhos,SITK,,,"-46.438331604003906, -23.487777709960938"
SITL,small_airport,Fazenda Flores Airport,1148,SA,BR,BR-CE,Tamboril,SITL,,,"-40.234167, -5.049167"
SITM,heliport,Trama Heliport,2474,SA,BR,BR-SP,SÃ£o Paulo,SITM,,,"-46.72639083862305, -23.650556564331055"
SITN,small_airport,Fazenda Santo AntÃ´nio DiamandorÃ© Airport,493,SA,BR,BR-MS,CorumbÃ¡,SITN,,,"-57.55611038208008, -18.24305534362793"
SITO,small_airport,MuriÃ§oca Airport,361,SA,BR,BR-PA,Itaituba,SITO,,,"-56.636112213134766, -7.154167175292969"
SITP,heliport,SÃ­tio Santa Izabel Heliport,2737,SA,BR,BR-SP,IbiÃºna,SITP,,,"-47.27333450317383, -23.602222442626953"
SITQ,heliport,Telesp Celular Heliport,2478,SA,BR,BR-SP,SÃ£o Paulo,SITQ,,,"-46.698612213134766, -23.6200008392334"
SITR,small_airport,Fazenda CÃ³rrego Limpo Airport,1509,SA,BR,BR-MS,Terenos,SITR,,,"-55.069444, -20.173333"
SITT,small_airport,Fazenda GuaÃ­ra Airport,1900,SA,BR,BR-MA,Balsas,SITT,,,"-45.954166412353516, -7.0908331871032715"
SITU,small_airport,Fazenda Santa Genoveva Airport,1526,SA,BR,BR-GO,TurvelÃ¢ndia,SITU,,,"-50.342220306396484, -17.940000534057617"
SITV,small_airport,Fazenda ChapadÃ£o Airport,1450,SA,BR,BR-MT,Santa Rita Do Trivelato,SITV,,,"-55.67388916015625, -13.410833358764648"
SITW,small_airport,Fazenda Santa Luzia Airport,1720,SA,BR,BR-MA,SÃ£o Raimundo Das Mangabeiras,SITW,,,"-45.41194534301758, -6.823332786560059"
SITX,small_airport,Fazenda ChapÃ©u de Pano Airport,519,SA,BR,BR-MS,Aquidauana,SITX,,,"-55.52166748046875, -19.774444580078125"
SITY,small_airport,Fazenda SÃ£o Geraldo Airport,486,SA,BR,BR-MS,Aquidauana,SITY,,,"-55.86277770996094, -19.403888702392578"
SITZ,small_airport,Fazenda MRV Airport,1713,SA,BR,BR-MG,Monte Azul,SITZ,,,"-43.35972213745117, -14.917778015136719"
SIUA,small_airport,Fazenda Barra do Lagoa Airport,1083,SA,BR,BR-MS,Santa Rita Do Pardo,SIUA,,,"-53.21083450317383, -20.872777938842773"
SIUB,small_airport,Aerojaco Airport,1510,SA,BR,BR-MT,Sorriso,SIUB,,,"-55.15083312988281, -13.505000114440918"
SIUC,small_airport,Selva de Pedra Airport,391,SA,BR,BR-PA,Itaituba,SIUC,,,"-56.670833587646484, -7.226388931274414"
SIUD,heliport,Montes Horere Heliport,2507,SA,BR,BR-SP,SÃ£o Paulo,SIUD,,,"-46.608890533447266, -23.538055419921875"
SIUE,heliport,Grande Hotel SÃ£o Pedro Heliport,1611,SA,BR,BR-SP,Ãguas De SÃ£o Pedro,SIUE,,,"-47.88083267211914, -22.598888397216797"
SIUF,small_airport,Fazenda SÃ£o Francisco Airport,1231,SA,BR,BR-MT,Peixoto De Azevedo,SIUF,,,"-53.70166778564453, -10.156944274902344"
SIUG,small_airport,Fazenda Santa Irene Airport,1116,SA,BR,BR-SP,Sandovalina,SIUG,,,"-51.90944290161133, -22.4950008392334"
SIUH,small_airport,Fazenda Santa Ana Airport,1038,SA,BR,BR-MT,ItaÃºba,SIUH,,,"-55.879722595214844, -11.139721870422363"
SIUJ,small_airport,Pista Santa Tereza Airport,401,SA,BR,BR-PA,Itaituba,SIUJ,,,"-57.584442138671875, -5.185832977294922"
SIUK,small_airport,Serra Verde Airport,840,SA,BR,BR-PA,Jacareacanga,SIUK,,,"-56.991390228271484, -6.925000190734863"
SIUL,small_airport,Agrosserra Airport,1926,SA,BR,BR-MA,SÃ£o Raimundo Das Mangabeiras,SIUL,,,"-45.891666412353516, -6.7755560874938965"
SIUM,small_airport,Fazenda Planeste Airport,1874,SA,BR,BR-MA,Balsas,SIUM,,,"-46.849998474121094, -8.556111335754395"
SIUN,heliport,Uniban II Heliport,2429,SA,BR,BR-SP,SÃ£o Bernardo Do Campo,SIUN,,,"-46.5800018311, -23.6450004578"
SIUO,small_airport,Fazenda Santa AdÃ©lia Airport,1034,SA,BR,BR-MT,SÃ£o JosÃ© Do Xingu,SIUO,,,"-52.285831451416016, -10.721943855285645"
SIUP,heliport,Ford CamaÃ§ari Heliport,135,SA,BR,BR-BA,CamaÃ§ari,SIUP,,,"-38.27333450317383, -12.67361068725586"
SIUQ,small_airport,Fazenda Primavera Airport,1660,SA,BR,BR-MS,Campo Grande,SIUQ,,,"-54.3341674805, -20.9775009155"
SIUR,small_airport,Fazenda RibeirÃ£o Airport,1549,SA,BR,BR-MS,CamapuÃ£,SIUR,,,"-53.49972152709961, -19.607500076293945"
SIUS,small_airport,Fazenda Dona Rosa S. Rezek Airport,1240,SA,BR,BR-MS,JateÃ­,SDSK,,MS0053,"-54.045042, -22.711748"
SIUT,small_airport,SÃ£o Paulo do PiauÃ­ Airport,82,SA,BR,BR-BA,Prado,SIUT,,,"-39.179722, -17.012778"
SIUV,small_airport,Fazenda SÃ£o Matheus Airport,1365,SA,BR,BR-MS,SelvÃ­ria,SIUV,,,"-51.78361129760742, -20.317777633666992"
SIUW,small_airport,Candote Airport,1093,SA,BR,BR-MS,TrÃªs Lagoas,SWCC,,MS0366,"-52.301478, -20.839112"
SIUX,small_airport,Pista Comunidade SÃ£o Domingos Airport,985,SA,BR,BR-PA,Itaituba,SIUX,,,"-56.05055618286133, -6.422222137451172"
SIUY,small_airport,Santos Dumont Airport,870,SA,BR,BR-PA,Novo Progresso,SIUY,,,"-55.875, -7.012777805328369"
SIUZ,small_airport,Boa EsperanÃ§a Airport,788,SA,BR,BR-PA,Novo Progresso,SIUZ,,,"-55.96027755737305, -7.661388874053955"
SIVA,heliport,Cereal Citrus Heliport,3183,SA,BR,BR-DF,BrasÃ­lia,SIVA,,,"-47.369445800799994, -15.7069444656"
SIVB,heliport,Vide Bula Heliport,3228,SA,BR,BR-MG,Belo Horizonte,SIVB,,,"-43.96611022949219, -19.985000610351562"
SIVC,small_airport,Fazenda Iporanga Airport,1231,SA,BR,BR-GO,MutunÃ³polis,SIIZ,,GO0050,"-49.477873, -13.760061"
SIVD,small_airport,Fazenda dos TrÃªs Rios Airport,1723,SA,BR,BR-MG,UnaÃ­,SIVD,,SIVD,"-46.273799896240234, -16.94499969482422"
SIVE,small_airport,Fazenda Royal Airport,2447,SA,BR,BR-SP,Itapetininga,SIVE,,,"-48, -23.506944"
SIVG,small_airport,Clube Aerodesportivo Selva Airport,1280,SA,BR,BR-MT,Sinop,SIVG,,,"-55.44444274902344, -11.875555992126465"
SIVH,heliport,SÃ­tio Santa Catarina Heliport,2300,SA,BR,BR-SP,OrlÃ¢ndia,SIVH,,,"-47.88083267211914, -20.704721450805664"
SIVI,heliport,Monte Sinai Heliport,2405,SA,BR,BR-SP,Campinas,SIVI,,,"-47.0636100769043, -22.912221908569336"
SIVJ,small_airport,Cirrus Sociedade Aerodesportiva Airport,2402,SA,BR,BR-MG,Jaboticatubas,SIVJ,,,"-43.899723052978516, -19.452777862548828"
SIVK,small_airport,Crispiano Airport,1657,SA,BR,BR-GO,Monte Alegre De GoiÃ¡s,SIVK,,,"-46.95305633544922, -13.2227783203125"
SIVL,small_airport,SÃ­tio Flor de Lys Airport,1641,SA,BR,BR-PB,Junco Do SeridÃ³,SIVL,,,"-36.67250061035156, -6.945278167724609"
SIVM,heliport,Vista Mar Heliport,264,SA,BR,BR-RJ,Rio De Janeiro,SIVM,,,"-43.34000015258789, -22.932777404785156"
SIVN,small_airport,Fazenda Sansara Airport,2149,SA,BR,BR-MG,Montes Claros,SIVN,,,"-43.768225, -16.599993"
SIVO,small_airport,Fazenda Malu Airport,1378,SA,BR,BR-MT,Bom Jesus Do Araguaia,SIVO,,,"-51.774166107199996, -12.448056221"
SIVP,small_airport,Fazenda Bandeirante Airport,899,SA,BR,BR-GO,Nova CrixÃ¡s,SIVP,,,"-50.536109924316406, -14.446389198303223"
SIVQ,small_airport,Fazenda Annalu Airport,1083,SA,BR,BR-MS,DeodÃ¡polis,SIVQ,,,"-54.20111083984375, -22.08222198486328"
SIVR,small_airport,Fazenda SÃ£o Raimundo Airport,909,SA,BR,BR-PA,Itaituba,SIVR,,,"-56.7400016784668, -7.625"
SIVS,heliport,Vicente Spisso Heliport,3022,SA,BR,BR-SP,Vargem Grande Paulista,SIVS,,,"-47.00055694580078, -23.61111068725586"
SIVT,heliport,Fazenda Boa VitÃ³ria Heliport,2697,SA,BR,BR-MG,Brumadinho,SIVT,,,"-44.114444732666016, -20.283611297607422"
SIVU,small_airport,JoÃ£o Moteiro Airport,16,SA,BR,BR-ES,Vila Velha,SIVU,,SIVU,"-40.33333206176758, -20.42277717590332"
SIVV,small_airport,Fazenda Bororeo Airport,489,SA,BR,BR-MT,BarÃ£o De MelgaÃ§o,SIVV,,,"-56.233055114746094, -16.927499771118164"
SIVW,small_airport,Banaer de Jacupiranga Airport,89,SA,BR,BR-SP,Jacupiranga,SIVW,,,"-48.026390075683594, -24.71527862548828"
SIVX,heliport,Cia. Brasileira de AlumÃ­nio Heliport,2855,SA,BR,BR-SP,AlumÃ­nio,SIVX,,,"-47.266666412353516, -23.516666412353516"
SIVY,small_airport,Fazenda SapucaÃ­ Airport,1575,SA,BR,BR-MA,Tasso Fragoso,SIVY,,,"-45.76333236694336, -8.29888916015625"
SIVZ,small_airport,Mata-Fome Airport,220,SA,BR,BR-RS,Itaqui,SIVZ,,,"-56.54861068725586, -29.190832138061523"
SIWA,small_airport,Fazenda Estrela do AripuanÃ£ Airport,1060,SA,BR,BR-MT,AripuanÃ£,SIWA,,,"-59.36861038208008, -10.748888969421387"
SIWB,small_airport,Fazenda Sperafico Airport,1965,SA,BR,BR-MS,AmambaÃ­,SIWB,,,"-55.28666687011719, -23.190277099609375"
SIWC,small_airport,Fazenda Santa Rita Airport,2054,SA,BR,BR-MT,Diamantino,SIWC,,,"-57.366111755371094, -14.133889198303223"
SIWD,closed,Fazenda Cinco Estrelas Airport,493,SA,BR,BR-MT,ApiacÃ¡s,SIWD,,,"-58.1049995422, -8.363611221309998"
SIWE,small_airport,Nelson Pizzani Airport,3223,SA,BR,BR-SC,Monte Carlo,SIWE,,SIWE,"-50.95650100708008, -27.21269989013672"
SIWF,small_airport,Algodoeira Airport,2035,SA,BR,BR-MT,Diamantino,,,,"-57.550556, -14.185556"
SIWG,small_airport,Fazenda SÃ£o JosÃ© Airport,735,SA,BR,BR-MT,RosÃ¡rio Oeste,SIWG,,,"-55.81999969482422, -14.556388854980469"
SIWH,closed,Fazenda FrigorÃ­fico Atlas Airport,2533,SA,BR,BR-PA,Santana Do Araguaia,,,,"-50.425556, -9.4125"
SIWI,small_airport,Fazenda Guapirama Airport,1788,SA,BR,BR-MT,Diamantino,SIRT,,MT0126,"-57.242759, -13.927482"
SIWJ,small_airport,Campo Verde Airport,2533,SA,BR,BR-MT,Campo Verde,SDLZ,,MT0042,"-55.141441, -15.528713"
SIWK,small_airport,Fazenda MÃ£e Margarida Airport,1759,SA,BR,BR-MT,Santa Rita Do Trivelato,SIMA,,MT0106,"-55.38485, -14.050007"
SIWL,small_airport,Fazenda EspigÃ£o Airport,1690,SA,BR,BR-MT,Diamantino,SIWL,,,"-56.93611145019531, -14.125"
SIWM,small_airport,Fazenda Bandeirantes Airport,1969,SA,BR,BR-GO,Goiatuba,SIWM,,,"-49.5352783203125, -17.99138832092285"
SIWN,small_airport,Fazenda Vargem das Flores Airport,1477,SA,BR,BR-GO,JoviÃ¢nia,SIWN,,,"-49.58194351196289, -17.842777252197266"
SIWP,small_airport,Fazenda Ãgua Doce Airport,1201,SA,BR,BR-MS,Laguna CarapÃ£,SIWP,,,"-54.440834045410156, -22.86722183227539"
SIWQ,small_airport,Fazenda Mateira Airport,1234,SA,BR,BR-MS,Santa Rita Do Pardo,SIWQ,,,"-53.07833480834961, -20.966110229492188"
SIWR,small_airport,Fazenda Amazonas Airport,985,SA,BR,BR-GO,Nova CrixÃ¡s,SIWR,,,"-50.489166259765625, -13.799721717834473"
SIWS,heliport,Hotel Portobello Heliport,13,SA,BR,BR-RJ,Mangaratiba,SDUP,,RJ0058,"-44.075153, -22.949709"
SIWT,small_airport,Santa Helena Airport,699,SA,BR,BR-PA,Itaituba,SIWT,,,"-56.65944290161133, -7.840278148651123"
SIWU,small_airport,Fazenda Nossa Senhora da CandelÃ¡ria Airport,365,SA,BR,BR-MS,CorumbÃ¡,SIWU,,,"-57.598331451416016, -18.518611907958984"
SIWV,small_airport,Boa Vista Airport,699,SA,BR,BR-PA,Itaituba,SIWV,,,"-56.71444320678711, -7.8561110496521"
SIWW,heliport,Funchal Heliport,2586,SA,BR,BR-SP,SÃ£o Paulo,SIWW,,,"-46.691665649399994, -23.594167709399997"
SIWX,heliport,Blausiegel Heliport,2658,SA,BR,BR-SP,Cotia,SIWX,,,"-46.89777755737305, -23.59805679321289"
SIWY,small_airport,Fazenda Campo Augusta Airport,483,SA,BR,BR-MS,CorumbÃ¡,SIWY,,,"-55.768890380859375, -17.509721755981445"
SIWZ,small_airport,Fazenda Fazendinha Airport,312,SA,BR,BR-MS,Aquidauana,SIWZ,,,"-56.48666763305664, -19.48555564880371"
SIXA,small_airport,Fazenda UniÃ£o SuzanÃ³polis Airport,1398,SA,BR,BR-SP,SuzanÃ³polis,SIXA,,,"-51.09166717529297, -20.531667709350586"
SIXB,small_airport,Fazenda Ilha Verde Airport,312,SA,BR,BR-MS,CorumbÃ¡,SIXB,,,"-57.4022216796875, -18.505556106567383"
SIXC,heliport,Embrase Heliport,2621,SA,BR,BR-SP,SÃ£o Paulo,SIXC,,,"-46.69944381713867, -23.525556564331055"
SIXD,small_airport,Fazenda da Paz Airport,913,SA,BR,BR-RS,Santana Do Livramento,SIXD,,,"-55.567222595214844, -30.83944320678711"
SIXE,small_airport,Aeroclube de Eldorado do Sul Airport,33,SA,BR,BR-RS,Eldorado Do Sul,SIXE,,,"-51.44361114501953, -30.050277709960938"
SIXF,small_airport,Fazenda Soledade Airport,2717,SA,BR,BR-GO,Campo Alegre De GoiÃ¡s,SNRK,,GO0200,"-47.536232, -17.383446"
SIXG,small_airport,Fazenda Pouso Alegre Airport,2812,SA,BR,BR-GO,CatalÃ£o,SIXG,,,"-47.459720611572266, -18.02777862548828"
SIXH,heliport,Hospital Unimed Heliport,17,SA,BR,BR-SC,Joinville,SIXH,,,"-48.845279693603516, -26.283056259155273"
SIXI,small_airport,Fazenda AntÃ´nio Andrade Airport,827,SA,BR,BR-BA,ItororÃ³,SIXI,,,"-40.092777252197266, -15.180277824401855"
SIXL,small_airport,Fazenda SÃ£o Francisco Airport,1152,SA,BR,BR-MT,Canarana,SIXL,,,"-52.8922233581543, -13.310556411743164"
SIXM,small_airport,Comunidade SÃ£o Leopoldo do TapajÃ³s Airport,492,SA,BR,BR-PA,Itaituba,SIXM,,,"-56.920833587646484, -4.972221851348877"
SIXN,heliport,Soufer Heliport,2155,SA,BR,BR-SP,Campinas,SIXN,,,"-47.101112365722656, -22.976110458374023"
SIXO,small_airport,Fazenda Nossa Senhora de FÃ¡tima Airport,1070,SA,BR,BR-MT,Comodoro,SIXO,,SIXO,"-59.65840148925781, -13.98449993133545"
SIXP,small_airport,Fazenda PaiaguÃ¡s Airport,2038,SA,BR,BR-MT,Diamantino,SIXP,,SIXP,"-57.45069885253906, -14.07229995727539"
SIXQ,small_airport,Fazenda SÃ£o JoÃ£o Airport,1500,SA,BR,BR-MS,Paranhos,SIXQ,,,"-55.43583297729492, -23.84722137451172"
SIXR,heliport,Fazenda Santa Maria Heliport,2598,SA,BR,BR-SP,Sorocaba,SIXR,,,"-47.366668701171875, -23.549999237060547"
SIXT,closed,Girassol Heliport,14,SA,BR,BR-SP,Ilhabela,SIXT,,,"-45.447200775146484, -23.8789005279541"
SIXU,heliport,CondomÃ­nio New Place of Business Heliport,2804,SA,BR,BR-SP,SÃ£o Paulo,SIXU,,,"-46.63817, -23.60035"
SIXV,small_airport,Fazenda Rancho do Planalto Airport,2789,SA,BR,BR-MS,AlcinÃ³polis,SIXV,,,"-53.364723205566406, -18.13944435119629"
SIXW,small_airport,Cimento Poty Airport,1,SA,BR,BR-PB,CaaporÃ¡,SIXW,,,"-34.86166763305664, -7.531667232513428"
SIXX,small_airport,Usinas Braco Norte Airport,1159,SA,BR,BR-MT,GuarantÃ£ Do Norte,SIXX,,,"-54.954444885253906, -9.658332824707031"
SIXY,heliport,FÃ¡brica Fortaleza Heliport,66,SA,BR,BR-CE,EusÃ©bio,SIXY,,,"-38.50027847290039, -3.9024999141693115"
SIXZ,small_airport,Fazenda Spartacus Airport,2346,SA,BR,BR-SP,TaquarivaÃ­,SIXZ,,,"-48.608333587646484, -24"
SIYA,heliport,BSH Continental EletrodomÃ©sticos Ltda. Heliport,1959,SA,BR,BR-SP,HortolÃ¢ndia,SIYA,,,"-47.188331604003906, -22.870555877685547"
SIYB,heliport,Almenat Heliport,3006,SA,BR,BR-SP,Embu,SWUP,,SP0834,"-46.882439, -23.646465"
SIYD,heliport,Weril Heliport,2576,SA,BR,BR-SP,Franco Da Rocha,SIYD,,,"-46.678890228271484, -23.333332061767578"
SIYE,small_airport,Fazenda Campo HÃ©lio Airport,411,SA,BR,BR-MS,Aquidauana,SIYE,,,"-55.56972122192383, -19.096389770507812"
SIYF,small_airport,Fazenda Araras Airport,2166,SA,BR,BR-SP,ItaÃ­,SIYF,,,"-49.089168548583984, -23.308332443237305"
SIYG,heliport,Gorduras e Margarinas Especiais - GME Heliport,83,SA,BR,BR-CE,Fortaleza,SIYG,,,"-38.467777252197266, -3.7169439792633057"
SIYH,small_airport,Fazenda Cruzeiro Airport,508,SA,BR,BR-MS,Rio Verde Do Mato Grosso,SIYH,,,"-55.29166793823242, -18.981943130493164"
SIYK,small_airport,Fazenda Sorriso MetÃ¡lico Airport,2605,SA,BR,BR-GO,Urutai,SIYK,,,"-48.21527862548828, -17.456666946411133"
SIYL,heliport,SantuÃ¡rio Nacional de Nossa Senhora da ConceiÃ§Ã£o Apare Heliport,1854,SA,BR,BR-SP,Aparecida,SIYL,,,"-45.23777771, -22.8538894653"
SIYM,heliport,Banco do Brasil AndaraÃ­ Heliport,99,SA,BR,BR-RJ,Rio De Janeiro,SIYM,,,"-43.250831604, -22.9202785492"
SIYN,small_airport,Eletro Primavera LTDA Airport,749,SA,BR,BR-RO,Pimenta Bueno,SIEL,,RO0013,"-61.22775, -11.902683"
SIYO,small_airport,Fazenda GoiÃ¡s Barreiro Airport,2848,SA,BR,BR-GO,Montividiu,SIYO,,,"-51.30638885498047, -17.255556106567383"
SIYP,small_airport,Fazenda Shangri-lÃ¡ Airport,1057,SA,BR,BR-MT,Alta Floresta,SIYP,,,"-56.46916580200195, -10.282500267028809"
SIYQ,small_airport,TapurÃ¡ Airport,1310,SA,BR,BR-MT,TapurÃ¡,SIYQ,,,"-56.49861145019531, -12.791666984558105"
SIYR,small_airport,Santa Terezinha Airport,2199,SA,BR,BR-RS,Tapajara,SIYR,,,"-51.9608345032, -28.0522212982"
SIYS,small_airport,HelibrÃ¡s Airport,2759,SA,BR,BR-MG,ItajubÃ¡,SIYS,,,"-45.47916793823242, -22.43083381652832"
SIYT,small_airport,Mamuru Airport,99,SA,BR,BR-PA,Juruti,SIYT,,,"-56.58610916137695, -3.1169440746307373"
SIYU,heliport,EdifÃ­cio Ronaldo Sampaio Ferreira Heliport,2592,SA,BR,BR-SP,SÃ£o Paulo,SIYU,,,"-46.68055725097656, -23.599443435668945"
SIYV,heliport,MÃ¡rio Henrique Simonsen Heliport,20,SA,BR,BR-RJ,Rio De Janeiro,SIYV,,,"-43.3463897705, -22.9966678619"
SIYW,small_airport,Fazenda SalvaÃ§Ã£o Airport,601,SA,BR,BR-PA,Itaituba,SIYW,,,"-56.543331146240234, -5.952221870422363"
SIYX,small_airport,Fazenda Varginha Airport,4200,SA,BR,BR-MG,Andradas,SIYX,,,"-46.54999923706055, -21.950000762939453"
SIYY,small_airport,Ilha do CaracarÃ¡ Airport,346,SA,BR,BR-MT,PoconÃ©,SDQE,,MT0055,"-56.841111, -17.456944"
SIYZ,heliport,CondomÃ­nio EdifÃ­cio Berrini 1681 Heliport,2576,SA,BR,BR-SP,SÃ£o Paulo,SIYZ,,,"-46.69388961791992, -23.61083221435547"
SIZA,small_airport,Parque Manoelito Argolo Airport,558,SA,BR,BR-BA,Entre Rios,SIZA,,,"-38.002777099609375, -11.960277557373047"
SIZB,heliport,Hospital SÃ£o JosÃ© Heliport,3239,SA,BR,BR-RJ,TeresÃ³polis,SIZB,,,"-42.97999954223633, -22.424999237060547"
SIZC,small_airport,Fazenda Fenix Airport,1542,SA,BR,BR-MG,Faria Lemos,SIZC,,,"-41.99555587768555, -20.779443740844727"
SIZD,heliport,Sabre Heliport,2094,SA,BR,BR-SP,Itu,SIZD,,,"-47.33027648925781, -23.387222290039062"
SIZE,heliport,Coppersteel BimetÃ¡licos Heliport,2222,SA,BR,BR-SP,Campinas,SIZE,,,"-47.12305450439453, -22.997222900390625"
SIZF,small_airport,Nossa Senhora das GraÃ§as Airport,873,SA,BR,BR-PR,AltÃ´nia,SIZF,,,"-53.956111907958984, -23.9950008392334"
SIZG,small_airport,Fazenda Encontro das Ãguas Airport,1631,SA,BR,BR-SP,SÃ£o Manuel,SDXT,,SP0446,"-48.387901, -22.607901"
SIZH,small_airport,Fazenda Vista Alegre Airport,1483,SA,BR,BR-MS,Aparecida Do Taboado,SIZH,,,"-51.51416778564453, -19.99305534362793"
SIZI,small_airport,Fazenda VitÃ³ria Airport,1854,SA,BR,BR-GO,ItarumÃ£,SIZI,,SIZI,"-51.47309875488281, -18.75279998779297"
SIZJ,heliport,Fazenda Santa ZÃ©lia Heliport,1870,SA,BR,BR-SP,Bebedouro,SIZJ,,,"-48.44722366333008, -20.97944450378418"
SIZK,small_airport,Fazenda Vera Cruz Airport,995,SA,BR,BR-MT,Barra Do GarÃ§as,SIZK,,,"-52.11555480957031, -14.875"
SIZM,small_airport,Fazenda Santa Clara,1024,SA,BR,BR-TO,Porto Nacional,SIZM,,,"-48.1944444444, -10.7027777778"
SIZN,small_airport,Fazenda Santa Ana Airport,847,SA,BR,BR-RO,Corumbiara,,,,"-61.240443, -13.004167"
SIZO,small_airport,CalcÃ¡rio Vale do Araguaia Airport,860,SA,BR,BR-MT,Cocalinho,SIZO,,SIZO,"-51.64390182495117, -14.190299987792969"
SIZP,heliport,Fazenda Sant`Anna da Grama Heliport,2188,SA,BR,BR-SP,Itupeva,SIZP,,,"-47.0791664124, -23.0561103821"
SIZQ,small_airport,Fazenda Real Airport,3078,SA,BR,BR-SP,Botucatu,SIZQ,,,"-48.440555572509766, -23.03611183166504"
SIZR,small_airport,Fazenda Carolina Airport,853,SA,BR,BR-RO,Corumbiara,SIZR,,,"-61.130001068115234, -12.900555610656738"
SIZS,small_airport,AgropecuÃ¡ria Equus Airport,1201,SA,BR,BR-MT,GaÃºcha,SIZS,,,"-53.43916702270508, -13.537500381469727"
SIZT,small_airport,Fazenda Buriti Airport,299,SA,BR,BR-MS,CorumbÃ¡,SIZT,,,"-56.79305648803711, -19.35444450378418"
SIZV,heliport,Sada Heliport,3157,SA,BR,BR-MG,Betim,SIZV,,,"-44.11750030517578, -19.9597225189209"
SIZW,heliport,Darinha Heliport,33,SA,BR,BR-CE,Cascavel,SDRO,,CE0030,"-38.248055, -4.111667"
SIZX,small_airport,InÃ¡cio LuÃ­s do Nascimento Airport,870,SA,BR,BR-MT,Juara,SIZX,JUA,,"-57.5495, -11.2966"
SIZY,heliport,Coopersucar CTC Heliport,1775,SA,BR,BR-SP,Piracicaba,SIZY,,,"-47.5594444275, -22.6975002289"
SJAA,small_airport,Fazenda SÃ£o JosÃ© do Rio Branco Airport,1142,SA,BR,BR-MT,Pontes E Lacerda,,,,"-59.153332, -15.071389"
SJAB,heliport,Helisul - Cataratas Heliport,623,SA,BR,BR-PR,Foz do IguaÃ§u,SJAB,,SJAB,"-54.432597, -25.692776"
SJAC,small_airport,Fazenda Rio Preto Airport,886,SA,BR,BR-MT,SÃ£o FÃ©lix Do Araguaia,SDWR,,MT0072,"-51.688922, -11.47151"
SJAD,heliport,Tecno Bag Heliport,1765,SA,BR,BR-SP,Lorena,SJAD,,,"-45.108612060546875, -22.75666618347168"
SJAE,small_airport,Fazenda Furnas Airport,1618,SA,BR,BR-MT,RibeirÃ£o Cascalheira,SJAE,,,"-51.801109313964844, -13.140277862548828"
SJAF,small_airport,Fazenda Ãgua Limpa Airport,1804,SA,BR,BR-MT,Campo Novo Do Parecis,SJAF,,,"-57.89555740356445, -13.670832633972168"
SJAG,small_airport,Fazenda ParedÃ£o Airport,804,SA,BR,BR-MT,Vila Bela Da SantÃ­ssima Trindade,SJAG,,,"-60.2883338928, -13.628610611"
SJAI,small_airport,Fazenda DavilÃ¢ndia Airport,1359,SA,BR,BR-GO,Montividiu Do Norte,SJAI,,,"-48.75, -13.1875"
SJAJ,heliport,EstaÃ§Ã£o Convention Center Heliport,3084,SA,BR,BR-PR,Curitiba,SJAJ,,,"-49.2672233581543, -25.43833351135254"
